Date,TeamA,TeamB,ScoreA,ScoreB,Sex,TournamentName,year,Venue,WinningTeam
2017/12/03,Paraguay,Spain,15,32,W,WorldChampionship,2017,Germany,Spain
2017/12/05,Slovenia,Angola,32,25,W,WorldChampionship,2017,Germany,Slovenia
2017/12/05,France,Paraguay,35,13,W,WorldChampionship,2017,Germany,France
2017/12/05,Romania,Spain,19,17,W,WorldChampionship,2017,Germany,Romania
2017/12/07,Paraguay,Slovenia,22,28,W,WorldChampionship,2017,Germany,Slovenia
2017/12/07,Romania,Angola,27,24,W,WorldChampionship,2017,Germany,Romania
2017/12/07,Spain,France,25,25,W,WorldChampionship,2017,Germany,Draw
2017/12/08,Angola,Paraguay,32,28,W,WorldChampionship,2017,Germany,Angola
2017/12/08,France,Romania,26,17,W,WorldChampionship,2017,Germany,France
2017/12/08,Spain,Slovenia,33,26,W,WorldChampionship,2017,Germany,Spain
2017/12/02,Czech Republic,Argentina,28,22,W,WorldChampionship,2017,Germany,Czech Republic
2017/12/02,Sweden,Poland,30,33,W,WorldChampionship,2017,Germany,Poland
2017/12/02,Norway,Hungary,30,22,W,WorldChampionship,2017,Germany,Norway
2017/12/03,Poland,Czech Republic,25,29,W,WorldChampionship,2017,Germany,Czech Republic
2017/12/03,Hungary,Sweden,22,25,W,WorldChampionship,2017,Germany,Sweden
2017/12/03,Argentina,Norway,21,36,W,WorldChampionship,2017,Germany,Norway
2017/12/05,Hungary,Argentina,33,15,W,WorldChampionship,2017,Germany,Hungary
2017/12/05,Sweden,Czech Republic,36,32,W,WorldChampionship,2017,Germany,Sweden
2017/12/05,Norway,Poland,35,20,W,WorldChampionship,2017,Germany,Norway
2017/12/07,Poland,Hungary,28,31,W,WorldChampionship,2017,Germany,Hungary
2017/12/07,Sweden,Argentina,38,24,W,WorldChampionship,2017,Germany,Sweden
2017/12/07,Czech Republic,Norway,16,34,W,WorldChampionship,2017,Germany,Norway
2017/12/08,Argentina,Poland,20,38,W,WorldChampionship,2017,Germany,Poland
2017/12/08,Czech Republic,Hungary,29,30,W,WorldChampionship,2017,Germany,Hungary
2017/12/08,Norway,Sweden,28,31,W,WorldChampionship,2017,Germany,Sweden
2017/12/02,Russia,Tunisia,36,16,W,WorldChampionship,2017,Germany,Russia
2017/12/02,Brazil,Japan,28,28,W,WorldChampionship,2017,Germany,Draw
2017/12/02,Denmark,Montenegro,24,31,W,WorldChampionship,2017,Germany,Montenegro
2017/12/03,Tunisia,Brazil,22,23,W,WorldChampionship,2017,Germany,Brazil
2017/12/03,Montenegro,Russia,24,28,W,WorldChampionship,2017,Germany,Russia
2017/12/03,Japan,Denmark,18,32,W,WorldChampionship,2017,Germany,Denmark
2017/12/05,Montenegro,Japan,28,29,W,WorldChampionship,2017,Germany,Japan
2017/12/05,Russia,Brazil,24,16,W,WorldChampionship,2017,Germany,Russia
2017/12/05,Denmark,Tunisia,37,19,W,WorldChampionship,2017,Germany,Denmark
2017/12/06,Russia,Japan,29,28,W,WorldChampionship,2017,Germany,Russia
2017/12/06,Tunisia,Montenegro,23,29,W,WorldChampionship,2017,Germany,Montenegro
2017/12/06,Brazil,Denmark,20,22,W,WorldChampionship,2017,Germany,Denmark
2017/12/08,Japan,Tunisia,31,13,W,WorldChampionship,2017,Germany,Japan
2017/12/08,Brazil,Montenegro,23,23,W,WorldChampionship,2017,Germany,Draw
2017/12/08,Denmark,Russia,27,32,W,WorldChampionship,2017,Germany,Russia
2017/12/01,Germany,Cameroon,28,15,W,WorldChampionship,2017,Germany,Germany
2017/12/02,Serbia,China,43,23,W,WorldChampionship,2017,Germany,Serbia
2017/12/02,Netherlands,South Korea,22,24,W,WorldChampionship,2017,Germany,South Korea
2017/12/03,Cameroon,Serbia,21,34,W,WorldChampionship,2017,Germany,Serbia
2017/12/03,China,Netherlands,15,40,W,WorldChampionship,2017,Germany,Netherlands
2017/12/03,South Korea,Germany,18,23,W,WorldChampionship,2017,Germany,Germany
2017/12/05,South Korea,China,31,19,W,WorldChampionship,2017,Germany,South Korea
2017/12/05,Netherlands,Cameroon,29,22,W,WorldChampionship,2017,Germany,Netherlands
2017/12/05,Germany,Serbia,22,22,W,WorldChampionship,2017,Germany,Draw
2017/12/06,Cameroon,South Korea,21,33,W,WorldChampionship,2017,Germany,South Korea
2017/12/06,Serbia,Netherlands,27,27,W,WorldChampionship,2017,Germany,Draw
2017/12/06,Germany,China,24,9,W,WorldChampionship,2017,Germany,Germany
2017/12/08,China,Cameroon,26,26,W,WorldChampionship,2017,Germany,Draw
2017/12/08,Netherlands,Germany,31,23,W,WorldChampionship,2017,Germany,Netherlands
2017/12/08,Serbia,South Korea,33,28,W,WorldChampionship,2017,Germany,Serbia
2017/12/10,Paraguay,Argentina,28,25,W,WorldChampionship,2017,Germany,Paraguay
2017/12/10,Tunisia,China,31,32,W,WorldChampionship,2017,Germany,China
2017/12/10,Angola,Poland,33,34,W,WorldChampionship,2017,Germany,Poland
2017/12/10,Brazil,Cameroon,28,26,W,WorldChampionship,2017,Germany,Brazil
2017/12/11,Argentina,Tunisia,29,19,W,WorldChampionship,2017,Germany,Argentina
2017/12/11,Paraguay,China,23,21,W,WorldChampionship,2017,Germany,Paraguay
2017/12/11,Angola,Cameroon,33,23,W,WorldChampionship,2017,Germany,Angola
2017/12/11,Poland,Brazil,29,27,W,WorldChampionship,2017,Germany,Poland
2017/12/10,Serbia,Montenegro,29,31,W,WorldChampionship,2017,Germany,Montenegro
2017/12/10,Hungary,France,26,29,W,WorldChampionship,2017,Germany,France
2017/12/10,Germany,Denmark,17,21,W,WorldChampionship,2017,Germany,Denmark
2017/12/10,Sweden,Slovenia,33,21,W,WorldChampionship,2017,Germany,Sweden
2017/12/11,Russia,South Korea,36,35,W,WorldChampionship,2017,Germany,Russia
2017/12/11,Romania,Czech Republic,27,28,W,WorldChampionship,2017,Germany,Czech Republic
2017/12/11,Japan,Netherlands,24,26,W,WorldChampionship,2017,Germany,Netherlands
2017/12/11,Spain,Norway,23,31,W,WorldChampionship,2017,Germany,Norway
2017/12/12,Sweden,Denmark,26,23,W,WorldChampionship,2017,Germany,Sweden
2017/12/12,France,Montenegro,25,22,W,WorldChampionship,2017,Germany,France
2017/12/13,Netherlands,Czech Republic,30,26,W,WorldChampionship,2017,Germany,Netherlands
2017/12/13,Norway,Russia,34,17,W,WorldChampionship,2017,Germany,Norway
2017/12/15,Netherlands,Norway,23,32,W,WorldChampionship,2017,Germany,Norway
2017/12/15,Sweden,France,22,24,W,WorldChampionship,2017,Germany,France
2017/12/17,Sweden,Netherlands,21,24,W,WorldChampionship,2017,Germany,Netherlands
2017/12/17,France,Norway,23,21,W,WorldChampionship,2017,Germany,France
2019/11/30,Serbia,Angola,32,25,W,WorldChampionship,2019,Japan,Serbia
2019/11/30,Netherlands,Slovenia,26,32,W,WorldChampionship,2019,Japan,Slovenia
2019/11/30,Norway,Cuba,47,16,W,WorldChampionship,2019,Japan,Norway
2019/12/02,Cuba,Serbia,27,46,W,WorldChampionship,2019,Japan,Serbia
2019/12/02,Angola,Netherlands,28,35,W,WorldChampionship,2019,Japan,Netherlands
2019/12/02,Slovenia,Norway,20,36,W,WorldChampionship,2019,Japan,Norway
2019/12/03,Netherlands,Cuba,51,23,W,WorldChampionship,2019,Japan,Netherlands
2019/12/03,Slovenia,Angola,24,33,W,WorldChampionship,2019,Japan,Angola
2019/12/03,Norway,Serbia,28,25,W,WorldChampionship,2019,Japan,Norway
2019/12/05,Cuba,Slovenia,26,39,W,WorldChampionship,2019,Japan,Slovenia
2019/12/05,Serbia,Netherlands,23,36,W,WorldChampionship,2019,Japan,Netherlands
2019/12/05,Norway,Angola,30,24,W,WorldChampionship,2019,Japan,Norway
2019/12/06,Serbia,Slovenia,29,27,W,WorldChampionship,2019,Japan,Serbia
2019/12/06,Angola,Cuba,40,30,W,WorldChampionship,2019,Japan,Angola
2019/12/06,Netherlands,Norway,30,28,W,WorldChampionship,2019,Japan,Netherlands
2019/11/30,Germany,Brazil,30,24,W,WorldChampionship,2019,Japan,Germany
2019/11/30,France,South Korea,27,29,W,WorldChampionship,2019,Japan,South Korea
2019/11/30,Denmark,Australia,37,12,W,WorldChampionship,2019,Japan,Denmark
2019/12/01,Brazil,France,19,19,W,WorldChampionship,2019,Japan,Draw
2019/12/01,Australia,Germany,8,34,W,WorldChampionship,2019,Japan,Germany
2019/12/01,South Korea,Denmark,26,26,W,WorldChampionship,2019,Japan,Draw
2019/12/03,South Korea,Brazil,33,27,W,WorldChampionship,2019,Japan,South Korea
2019/12/03,France,Australia,46,7,W,WorldChampionship,2019,Japan,France
2019/12/03,Denmark,Germany,25,26,W,WorldChampionship,2019,Japan,Germany
2019/12/04,Australia,South Korea,17,34,W,WorldChampionship,2019,Japan,South Korea
2019/12/04,Germany,France,25,27,W,WorldChampionship,2019,Japan,France
2019/12/04,Denmark,Brazil,24,18,W,WorldChampionship,2019,Japan,Denmark
2019/12/06,Brazil,Australia,31,9,W,WorldChampionship,2019,Japan,Brazil
2019/12/06,Germany,South Korea,27,27,W,WorldChampionship,2019,Japan,Draw
2019/12/06,France,Denmark,18,20,W,WorldChampionship,2019,Japan,Denmark
2019/11/30,Montenegro,Senegal,29,25,W,WorldChampionship,2019,Japan,Montenegro
2019/11/30,Romania,Spain,16,31,W,WorldChampionship,2019,Japan,Spain
2019/11/30,Hungary,Kazakhstan,39,15,W,WorldChampionship,2019,Japan,Hungary
2019/12/01,Kazakhstan,Montenegro,21,30,W,WorldChampionship,2019,Japan,Montenegro
2019/12/01,Spain,Hungary,29,25,W,WorldChampionship,2019,Japan,Spain
2019/12/01,Senegal,Romania,24,29,W,WorldChampionship,2019,Japan,Romania
2019/12/03,Hungary,Montenegro,24,25,W,WorldChampionship,2019,Japan,Montenegro
2019/12/03,Spain,Senegal,29,20,W,WorldChampionship,2019,Japan,Spain
2019/12/03,Romania,Kazakhstan,22,20,W,WorldChampionship,2019,Japan,Romania
2019/12/04,Montenegro,Romania,27,26,W,WorldChampionship,2019,Japan,Montenegro
2019/12/04,Kazakhstan,Spain,16,43,W,WorldChampionship,2019,Japan,Spain
2019/12/04,Hungary,Senegal,30,20,W,WorldChampionship,2019,Japan,Hungary
2019/12/06,Senegal,Kazakhstan,30,20,W,WorldChampionship,2019,Japan,Senegal
2019/12/06,Montenegro,Spain,26,27,W,WorldChampionship,2019,Japan,Spain
2019/12/06,Romania,Hungary,28,27,W,WorldChampionship,2019,Japan,Romania
2019/11/30,Japan,Argentina,24,20,W,WorldChampionship,2019,Japan,Japan
2019/11/30,Russia,China,26,11,W,WorldChampionship,2019,Japan,Russia
2019/11/30,Sweden,DR Congo,26,16,W,WorldChampionship,2019,Japan,Sweden
2019/12/02,Argentina,Russia,22,35,W,WorldChampionship,2019,Japan,Russia
2019/12/02,DR Congo,Japan,16,28,W,WorldChampionship,2019,Japan,Japan
2019/12/02,China,Sweden,19,32,W,WorldChampionship,2019,Japan,Sweden
2019/12/03,Russia,DR Congo,34,13,W,WorldChampionship,2019,Japan,Russia
2019/12/03,China,Argentina,28,34,W,WorldChampionship,2019,Japan,Argentina
2019/12/03,Sweden,Japan,34,26,W,WorldChampionship,2019,Japan,Sweden
2019/12/05,DR Congo,China,25,24,W,WorldChampionship,2019,Japan,DR Congo
2019/12/05,Japan,Russia,23,33,W,WorldChampionship,2019,Japan,Russia
2019/12/05,Sweden,Argentina,30,23,W,WorldChampionship,2019,Japan,Sweden
2019/12/06,Japan,China,35,18,W,WorldChampionship,2019,Japan,Japan
2019/12/06,Argentina,DR Congo,25,16,W,WorldChampionship,2019,Japan,Argentina
2019/12/06,Russia,Sweden,30,22,W,WorldChampionship,2019,Japan,Russia
2019/12/08,Cuba,Australia,45,25,W,WorldChampionship,2019,Japan,Cuba
2019/12/08,Kazakhstan,China,29,23,W,WorldChampionship,2019,Japan,Kazakhstan
2019/12/09,Australia,China,15,33,W,WorldChampionship,2019,Japan,China
2019/12/09,Cuba,Kazakhstan,33,31,W,WorldChampionship,2019,Japan,Cuba
2019/12/08,Slovenia,Brazil,19,32,W,WorldChampionship,2019,Japan,Brazil
2019/12/08,Senegal,DR Congo,28,23,W,WorldChampionship,2019,Japan,Senegal
2019/12/09,Slovenia,DR Congo,29,27,W,WorldChampionship,2019,Japan,Slovenia
2019/12/09,Brazil,Senegal,22,18,W,WorldChampionship,2019,Japan,Brazil
2019/12/08,Angola,France,17,28,W,WorldChampionship,2019,Japan,France
2019/12/08,Hungary,Argentina,34,26,W,WorldChampionship,2019,Japan,Hungary
2019/12/09,Argentina,Angola,27,30,W,WorldChampionship,2019,Japan,Angola
2019/12/09,Hungary,France,21,26,W,WorldChampionship,2019,Japan,France
2019/12/08,Serbia,South Korea,36,33,W,WorldChampionship,2019,Japan,Serbia
2019/12/08,Netherlands,Germany,23,25,W,WorldChampionship,2019,Japan,Germany
2019/12/08,Norway,Denmark,22,19,W,WorldChampionship,2019,Japan,Norway
2019/12/09,Germany,Serbia,28,29,W,WorldChampionship,2019,Japan,Serbia
2019/12/09,Denmark,Netherlands,27,24,W,WorldChampionship,2019,Japan,Denmark
2019/12/09,South Korea,Norway,25,36,W,WorldChampionship,2019,Japan,Norway
2019/12/11,Netherlands,South Korea,40,33,W,WorldChampionship,2019,Japan,Netherlands
2019/12/11,Serbia,Denmark,26,26,W,WorldChampionship,2019,Japan,Draw
2019/12/11,Norway,Germany,32,29,W,WorldChampionship,2019,Japan,Norway
2019/12/08,Romania,Russia,18,27,W,WorldChampionship,2019,Japan,Russia
2019/12/08,Montenegro,Japan,30,26,W,WorldChampionship,2019,Japan,Montenegro
2019/12/08,Spain,Sweden,28,28,W,WorldChampionship,2019,Japan,Draw
2019/12/10,Russia,Montenegro,35,28,W,WorldChampionship,2019,Japan,Russia
2019/12/10,Japan,Spain,31,33,W,WorldChampionship,2019,Japan,Spain
2019/12/10,Sweden,Romania,34,22,W,WorldChampionship,2019,Japan,Sweden
2019/12/11,Spain,Russia,26,36,W,WorldChampionship,2019,Japan,Russia
2019/12/11,Romania,Japan,20,37,W,WorldChampionship,2019,Japan,Japan
2019/12/11,Montenegro,Sweden,26,23,W,WorldChampionship,2019,Japan,Montenegro
2019/12/13,Russia,Netherlands,32,33,W,WorldChampionship,2019,Japan,Netherlands
2019/12/13,Norway,Spain,22,28,W,WorldChampionship,2019,Japan,Spain
2019/12/13,Germany,Sweden,24,35,W,WorldChampionship,2019,Japan,Sweden
2019/12/13,Serbia,Montenegro,26,28,W,WorldChampionship,2019,Japan,Montenegro
2019/12/15,Norway,Russia,28,33,W,WorldChampionship,2019,Japan,Russia
2019/12/15,Spain,Netherlands,29,30,W,WorldChampionship,2019,Japan,Netherlands
2021/12/03,France,Angola,30,20,W,WorldChampionship,2021,Spain,France
2021/12/03,Montenegro,Slovenia,18,28,W,WorldChampionship,2021,Spain,Slovenia
2021/12/05,Slovenia,France,18,29,W,WorldChampionship,2021,Spain,France
2021/12/05,Montenegro,Angola,30,20,W,WorldChampionship,2021,Spain,Montenegro
2021/12/07,Angola,Slovenia,25,25,W,WorldChampionship,2021,Spain,Draw
2021/12/07,France,Montenegro,24,19,W,WorldChampionship,2021,Spain,France
2021/12/03,Russia,Cameroon,40,18,W,WorldChampionship,2021,Spain,Russia
2021/12/03,Serbia,Poland,25,21,W,WorldChampionship,2021,Spain,Serbia
2021/12/05,Poland,Russia,23,26,W,WorldChampionship,2021,Spain,Russia
2021/12/05,Serbia,Cameroon,43,18,W,WorldChampionship,2021,Spain,Serbia
2021/12/07,Cameroon,Poland,19,33,W,WorldChampionship,2021,Spain,Poland
2021/12/07,Russia,Serbia,32,22,W,WorldChampionship,2021,Spain,Russia
2021/12/03,Romania,Iran,39,11,W,WorldChampionship,2021,Spain,Romania
2021/12/03,Norway,Kazakhstan,46,18,W,WorldChampionship,2021,Spain,Norway
2021/12/05,Romania,Kazakhstan,38,17,W,WorldChampionship,2021,Spain,Romania
2021/12/05,Iran,Norway,9,41,W,WorldChampionship,2021,Spain,Norway
2021/12/07,Kazakhstan,Iran,31,25,W,WorldChampionship,2021,Spain,Kazakhstan
2021/12/07,Norway,Romania,33,22,W,WorldChampionship,2021,Spain,Norway
2021/12/03,Netherlands,Puerto Rico,55,15,W,WorldChampionship,2021,Spain,Netherlands
2021/12/03,Sweden,Uzbekistan,46,15,W,WorldChampionship,2021,Spain,Sweden
2021/12/05,Sweden,Puerto Rico,48,10,W,WorldChampionship,2021,Spain,Sweden
2021/12/05,Uzbekistan,Netherlands,17,58,W,WorldChampionship,2021,Spain,Netherlands
2021/12/07,Puerto Rico,Uzbekistan,30,24,W,WorldChampionship,2021,Spain,Puerto Rico
2021/12/07,Netherlands,Sweden,31,31,W,WorldChampionship,2021,Spain,Draw
2021/12/02,Germany,Czech Republic,31,21,W,WorldChampionship,2021,Spain,Germany
2021/12/02,Hungary,Slovakia,35,29,W,WorldChampionship,2021,Spain,Hungary
2021/12/04,Slovakia,Germany,22,36,W,WorldChampionship,2021,Spain,Germany
2021/12/04,Hungary,Czech Republic,32,29,W,WorldChampionship,2021,Spain,Hungary
2021/12/06,Czech Republic,Slovakia,24,23,W,WorldChampionship,2021,Spain,Czech Republic
2021/12/06,Germany,Hungary,25,24,W,WorldChampionship,2021,Spain,Germany
2021/12/02,South Korea,Congo,37,23,W,WorldChampionship,2021,Spain,South Korea
2021/12/02,Denmark,Tunisia,35,16,W,WorldChampionship,2021,Spain,Denmark
2021/12/04,South Korea,Tunisia,31,29,W,WorldChampionship,2021,Spain,South Korea
2021/12/04,Congo,Denmark,18,33,W,WorldChampionship,2021,Spain,Denmark
2021/12/06,Tunisia,Congo,24,33,W,WorldChampionship,2021,Spain,Congo
2021/12/06,Denmark,South Korea,35,23,W,WorldChampionship,2021,Spain,Denmark
2021/12/02,Croatia,Brazil,25,30,W,WorldChampionship,2021,Spain,Brazil
2021/12/02,Japan,Paraguay,40,17,W,WorldChampionship,2021,Spain,Japan
2021/12/04,Paraguay,Croatia,16,38,W,WorldChampionship,2021,Spain,Croatia
2021/12/04,Japan,Brazil,25,29,W,WorldChampionship,2021,Spain,Brazil
2021/12/06,Brazil,Paraguay,33,19,W,WorldChampionship,2021,Spain,Brazil
2021/12/06,Croatia,Japan,26,28,W,WorldChampionship,2021,Spain,Japan
2021/12/01,Spain,Argentina,29,13,W,WorldChampionship,2021,Spain,Spain
2021/12/02,Austria,China,38,27,W,WorldChampionship,2021,Spain,Austria
2021/12/04,Austria,Argentina,29,31,W,WorldChampionship,2021,Spain,Argentina
2021/12/04,China,Spain,18,33,W,WorldChampionship,2021,Spain,Spain
2021/12/06,Argentina,China,36,24,W,WorldChampionship,2021,Spain,Argentina
2021/12/06,Spain,Austria,31,19,W,WorldChampionship,2021,Spain,Spain
2021/12/09,Angola,Cameroon,35,24,W,WorldChampionship,2021,Spain,Angola
2021/12/09,Iran,Uzbekistan,32,37,W,WorldChampionship,2021,Spain,Uzbekistan
2021/12/11,Angola,Iran,41,8,W,WorldChampionship,2021,Spain,Angola
2021/12/11,Cameroon,Uzbekistan,42,23,W,WorldChampionship,2021,Spain,Cameroon
2021/12/13,Uzbekistan,Angola,11,52,W,WorldChampionship,2021,Spain,Angola
2021/12/13,Cameroon,Iran,32,17,W,WorldChampionship,2021,Spain,Cameroon
2021/12/08,Slovakia,Tunisia,31,27,W,WorldChampionship,2021,Spain,Slovakia
2021/12/08,Paraguay,China,30,24,W,WorldChampionship,2021,Spain,Paraguay
2021/12/10,Slovakia,Paraguay,33,27,W,WorldChampionship,2021,Spain,Slovakia
2021/12/10,Tunisia,China,10,0,W,WorldChampionship,2021,Spain,Tunisia
2021/12/12,China,Slovakia,0,10,W,WorldChampionship,2021,Spain,Slovakia
2021/12/12,Tunisia,Paraguay,35,28,W,WorldChampionship,2021,Spain,Tunisia
2021/12/15,Iran,China,10,0,W,WorldChampionship,2021,Spain,Iran
2021/12/15,Uzbekistan,Paraguay,33,39,W,WorldChampionship,2021,Spain,Paraguay
2021/12/15,Cameroon,Tunisia,29,35,W,WorldChampionship,2021,Spain,Tunisia
2021/12/15,Angola,Slovakia,23,21,W,WorldChampionship,2021,Spain,Angola
2021/12/09,Russia,Slovenia,26,26,W,WorldChampionship,2021,Spain,Draw
2021/12/09,Montenegro,Serbia,25,27,W,WorldChampionship,2021,Spain,Serbia
2021/12/09,France,Poland,26,16,W,WorldChampionship,2021,Spain,France
2021/12/11,Montenegro,Russia,25,31,W,WorldChampionship,2021,Spain,Russia
2021/12/11,Serbia,France,19,22,W,WorldChampionship,2021,Spain,France
2021/12/11,Slovenia,Poland,26,27,W,WorldChampionship,2021,Spain,Poland
2021/12/13,Poland,Montenegro,33,28,W,WorldChampionship,2021,Spain,Poland
2021/12/13,Serbia,Slovenia,31,25,W,WorldChampionship,2021,Spain,Serbia
2021/12/13,Russia,France,28,33,W,WorldChampionship,2021,Spain,France
2021/12/09,Netherlands,Romania,31,30,W,WorldChampionship,2021,Spain,Netherlands
2021/12/09,Norway,Puerto Rico,43,7,W,WorldChampionship,2021,Spain,Norway
2021/12/09,Kazakhstan,Sweden,20,55,W,WorldChampionship,2021,Spain,Sweden
2021/12/11,Romania,Puerto Rico,43,20,W,WorldChampionship,2021,Spain,Romania
2021/12/11,Kazakhstan,Netherlands,15,61,W,WorldChampionship,2021,Spain,Netherlands
2021/12/11,Sweden,Norway,30,30,W,WorldChampionship,2021,Spain,Draw
2021/12/13,Puerto Rico,Kazakhstan,30,27,W,WorldChampionship,2021,Spain,Puerto Rico
2021/12/13,Sweden,Romania,34,30,W,WorldChampionship,2021,Spain,Sweden
2021/12/13,Netherlands,Norway,34,37,W,WorldChampionship,2021,Spain,Norway
2021/12/08,Czech Republic,South Korea,26,32,W,WorldChampionship,2021,Spain,South Korea
2021/12/08,Germany,Congo,29,18,W,WorldChampionship,2021,Spain,Germany
2021/12/08,Denmark,Hungary,30,19,W,WorldChampionship,2021,Spain,Denmark
2021/12/10,South Korea,Germany,28,37,W,WorldChampionship,2021,Spain,Germany
2021/12/10,Hungary,Congo,30,22,W,WorldChampionship,2021,Spain,Hungary
2021/12/10,Czech Republic,Denmark,14,29,W,WorldChampionship,2021,Spain,Denmark
2021/12/12,Congo,Czech Republic,21,24,W,WorldChampionship,2021,Spain,Czech Republic
2021/12/12,South Korea,Hungary,28,35,W,WorldChampionship,2021,Spain,Hungary
2021/12/12,Denmark,Germany,32,16,W,WorldChampionship,2021,Spain,Denmark
2021/12/08,Croatia,Argentina,28,22,W,WorldChampionship,2021,Spain,Croatia
2021/12/08,Brazil,Austria,38,31,W,WorldChampionship,2021,Spain,Brazil
2021/12/08,Spain,Japan,28,26,W,WorldChampionship,2021,Spain,Spain
2021/12/10,Argentina,Brazil,19,24,W,WorldChampionship,2021,Spain,Brazil
2021/12/10,Japan,Austria,32,30,W,WorldChampionship,2021,Spain,Japan
2021/12/10,Croatia,Spain,23,27,W,WorldChampionship,2021,Spain,Spain
2021/12/12,Argentina,Japan,27,31,W,WorldChampionship,2021,Spain,Japan
2021/12/12,Austria,Croatia,27,23,W,WorldChampionship,2021,Spain,Austria
2021/12/12,Spain,Brazil,27,24,W,WorldChampionship,2021,Spain,Spain
2021/12/14,Denmark,Brazil,30,25,W,WorldChampionship,2021,Spain,Denmark
2021/12/14,Spain,Germany,26,21,W,WorldChampionship,2021,Spain,Spain
2021/12/15,Norway,Russia,34,28,W,WorldChampionship,2021,Spain,Norway
2021/12/15,France,Sweden,31,26,W,WorldChampionship,2021,Spain,France
2021/12/17,France,Denmark,23,22,W,WorldChampionship,2021,Spain,France
2021/12/17,Norway,Spain,27,21,W,WorldChampionship,2021,Spain,Norway
2021/12/19,Denmark,Spain,35,28,W,WorldChampionship,2021,Spain,Denmark
2021/12/19,France,Norway,22,29,W,WorldChampionship,2021,Spain,Norway
2023/12/01,Croatia,Senegal,22,22,W,WorldChampionship,2023,Sweden,Draw
2023/12/01,Sweden,China,36,24,W,WorldChampionship,2023,Sweden,Sweden
2023/12/03,Croatia,China,39,13,W,WorldChampionship,2023,Sweden,Croatia
